,city,state,zip_code,latitude,longitude
4454,Waynesville,NC,28786,35.5,-83.0
4455,Weatherford,OK,73096,35.5,-98.7
4456,Weatherford,TX,76086,32.7,-97.8
4457,Weaverville,NC,28787,35.7,-82.6
4458,Webb City,MO,64870,37.1,-94.5
4459,Webster,NY,14580,43.2,-77.5
4460,Weirton,WV,26062,40.4,-80.5
4461,Wellington,KS,67152,37.3,-97.4
4462,Wenatchee,WA,98801,47.5,-120.3
4463,Wentzville,MO,63385,38.8,-90.9
4464,Weslaco,TX,78596,26.1,-98.0
4465,Weslaco,TX,78599,26.2,-98.0
4466,Wesley Chapel,FL,33543,28.2,-82.3
4467,West Bend,WI,53095,43.4,-88.2
4468,West Berlin,NJ,8091,39.8,-74.9
4469,West Boylston,MA,1583,42.4,-71.8
4470,West Branch,MI,48661,44.3,-84.2
4471,West Brownsville,PA,15417,40.0,-79.9
4472,West Burlington,IA,52655,40.8,-91.2
4473,West Chester,OH,45069,39.3,-84.4
4474,West Columbia,SC,29169,34.0,-81.1
4475,West Columbia,TX,77486,29.2,-95.7
4476,West Covina,CA,91791,34.1,-117.9
4477,West Des Moines,IA,50266,41.6,-93.8
4478,West Haven,CT,6516,41.3,-73.0
4479,West Helena,AR,72390,34.6,-90.7
4480,West Hills,CA,91307,34.2,-118.6
4481,West Jefferson,NC,28694,36.4,-81.5
4482,West Jordan,UT,84084,40.6,-112.0
4483,West Lafayette,IN,47906,40.5,-86.9
4484,West Lebanon,NH,3784,43.6,-72.3
4485,West Linn,OR,97068,45.4,-122.6
4486,West Melbourne,FL,32904,28.0,-80.6
4487,West Memphis,AR,72301,35.2,-90.2
4488,West Mifflin,PA,15122,40.3,-79.9
4489,West Milwaukee,WI,53215,43.0,-88.0
4490,West Monroe,LA,71291,32.5,-92.2
4491,West Monroe,LA,71291,32.5,-92.2
4492,West Monroe,LA,71291,32.5,-92.1
4493,West Orange,TX,77630,30.1,-93.8
4494,West Palm Beach,FL,33406,26.7,-80.1
4495,West Palm Beach,FL,33407,26.8,-80.1
4496,West Palm Beach,FL,33411,26.7,-80.2
4497,West Palm Beach,FL,33411,26.7,-80.2
4498,West Plains,MO,65775,36.7,-91.9
4499,West Point,MS,39773,33.6,-88.7
4500,West Sacramento,CA,95605,38.6,-121.6
4501,West Union,OH,45693,38.8,-83.6
4502,West Valley City,UT,84118,40.6,-112.0
4503,West Valley City,UT,84120,40.7,-112.0
4504,West Valley City,UT,84120,40.7,-112.0
4505,Westbury,NY,11590,40.7,-73.6
4506,Westerly,RI,2891,41.4,-71.8
4507,Westerville,OH,43081,40.1,-82.9
4508,Westfield,MA,1085,42.1,-72.7
4509,Westminster,CA,92683,33.8,-118.0
4510,Westminster,CO,80003,39.8,-105.1
4511,Westminster,CO,80030,39.8,-105.0
4512,Westminster,CO,80031,39.9,-105.1
4513,Westminster,CO,80234,39.9,-105.0
4514,Westminster,MD,21157,39.6,-77.0
4515,Weston,WV,26452,39.0,-80.4
4516,Westwood,KS,66205,39.0,-94.6
4517,Westworth Village,TX,76114,32.8,-97.4
4518,Wetumpka,AL,36092,32.5,-86.2
4519,Weymouth,MA,2188,42.2,-70.9
4520,Wharton,TX,77488,29.3,-96.1
4521,Wheeling,IL,60090,42.2,-88.0
4522,White House,TN,37188,36.5,-86.7
4523,White Lake,MI,48386,42.7,-83.5
4524,Whitehall,MI,49461,43.4,-86.3
4525,Whitehall,PA,18052,40.6,-75.5
4526,Whitesburg,KY,41858,37.1,-82.8
4527,Whiteville,NC,28472,34.3,-78.7
4528,Whitewater,WI,53190,42.8,-88.8
4529,Whitinsville,MA,1588,42.1,-71.7
4530,Wichita,KS,67203,37.7,-97.4
4531,Wichita,KS,67204,37.8,-97.4
4532,Wichita,KS,67205,37.7,-97.5
4533,Wichita,KS,67207,37.6,-97.4
4534,Wichita,KS,67207,37.7,-97.2
4535,Wichita,KS,67209,37.7,-97.4
4536,Wichita,KS,67211,37.6,-97.3
4537,Wichita,KS,67212,37.7,-97.5
4538,Wichita,KS,67226,37.7,-97.2
4539,Wichita Falls,TX,76302,33.9,-98.5
4540,Wichita Falls,TX,76306,34.0,-98.5
4541,Wichita Falls,TX,76308,33.9,-98.5
4542,Wiggins,MS,39577,30.8,-89.1
4543,Wilkes Barre,PA,18702,41.2,-75.9
4544,Wilkesboro,NC,28697,36.1,-81.2
4545,Williamsburg,KY,40769,36.7,-84.2
4546,Williamsburg,VA,23188,37.3,-76.8
4547,Williamsburg,VA,23188,37.3,-76.7
4548,Williamston,NC,27892,35.8,-77.1
4549,Williamstown,NJ,8094,39.7,-75.0
4550,Williamsville,NY,14221,43.0,-78.7
4551,Williston,ND,58801,48.2,-103.6
4552,Williston,VT,5495,44.4,-73.1
4553,Willmar,MN,56201,45.1,-95.0
4554,Willow Grove,PA,19090,40.2,-75.1
4555,Willows,CA,95988,39.5,-122.2
4556,Wilmington,DE,19808,39.7,-75.6
4557,Wilmington,NC,28403,34.2,-77.9
4558,Wilmington,NC,28411,34.3,-77.8
4559,Wilmington,NC,28412,34.1,-77.9
4560,Wilmington,OH,45177,39.5,-83.8
4561,Wilson,NC,27893,35.7,-77.9
4562,Wilson,NC,27893,35.8,-77.9
4563,Wimauma,FL,33598,27.7,-82.3
4564,Winchester,IN,47394,40.2,-85.0
4565,Winchester,KY,40391,38.0,-84.2
4566,Winchester,TN,37398,35.2,-86.1
4567,Winchester,VA,22601,39.2,-78.2
4568,Winchester,VA,22602,39.1,-78.2
4569,Winchester,VA,22603,39.2,-78.2
4570,Winder,GA,30680,34.0,-83.8
4571,Windham,ME,4062,43.8,-70.4
4572,Windsor,CA,95492,38.5,-122.8
4573,Winfield,AL,35594,33.9,-87.8
4574,Winfield,KS,67156,37.2,-97.0
4575,Winnemucca,NV,89445,41.0,-117.7
4576,Winnfield,LA,71483,32.0,-92.7
4577,Winnsboro,LA,71295,32.2,-91.7
4578,Winona,MN,55987,44.0,-91.6
4579,Winslow,AZ,86047,35.0,-110.7
4580,Winston Salem,NC,27103,36.1,-80.3
4581,Winston Salem,NC,27103,36.1,-80.3
4582,Winston Salem,NC,27105,36.2,-80.3
4583,Winston Salem,NC,27106,36.2,-80.3
4584,Winston Salem,NC,27127,36.0,-80.3
4585,Winston-salem,NC,27104,36.1,-80.4
4586,Winter Garden,FL,34787,28.5,-81.6
4587,Winter Haven,FL,33880,28.0,-81.7
4588,Winter Haven,FL,33884,28.0,-81.6
4589,Winter Springs,FL,32708,28.6,-81.3
4590,Winterville,NC,28590,35.6,-77.4
4591,Wisconsin Dells,WI,53965,43.6,-89.8
4592,Wisconsin Rapids,WI,54494,44.4,-89.8
4593,Wood River,IL,62095,38.9,-90.1
4594,Wood Village,OR,97060,45.5,-122.4
4595,Woodbridge,NJ,7095,40.5,-74.3
4596,Woodbridge,VA,22192,38.6,-77.3
4597,Woodburn,OR,97071,45.1,-122.9
4598,Woodbury,MN,55129,44.9,-92.9
4599,Woodbury,NJ,8096,39.8,-75.1
4600,Woodhaven,MI,48183,42.1,-83.2
4601,Woodland,CA,95695,38.7,-121.8
4602,Woodland,CA,95776,38.7,-121.8
4603,Woodland,CA,95776,38.7,-121.7
4604,Woodland,WA,98674,45.9,-122.8
4605,Woodland Park,CO,80863,39.0,-105.0
4606,Woodlands,TX,77382,30.2,-95.6
4607,Woodstock,GA,30188,34.1,-84.5
4608,Woodstock,GA,30189,34.1,-84.6
4609,Woodstock,IL,60098,42.3,-88.4
4610,Woodstock,VA,22664,38.9,-78.5
4611,Woodsville,NH,3785,44.1,-72.0
4612,Woodville,TX,75979,30.8,-94.4
4613,Woodward,OK,73801,36.4,-99.4
4614,Wooster,OH,44691,40.8,-81.9
4615,Worcester,MA,1607,42.2,-71.8
4616,Worthington,MN,56187,43.6,-95.6
4617,Wylie,TX,75098,33.0,-96.5
4618,Wylie,TX,75098,33.0,-96.6
4619,Wyncote,PA,19095,40.1,-75.2
4620,Wynne,AR,72396,35.3,-90.8
4621,Wyoming,MI,49548,42.9,-85.7
4622,Wyomissing,PA,19610,40.3,-76.0
4623,Wytheville,VA,24382,37.0,-81.1
4624,Xenia,OH,45385,39.7,-84.0
4625,Yakima,WA,98901,46.6,-120.5
4626,Yakima,WA,98908,46.6,-120.6
4627,Yankton,SD,57078,42.9,-97.4
4628,Yazoo City,MS,39194,32.9,-90.4
4629,Yelm,WA,98597,46.9,-122.6
4630,York,NE,68467,40.8,-97.6
4631,York,PA,17402,40.0,-76.7
4632,York,PA,17408,40.0,-76.8
4633,York,SC,29745,35.0,-81.2
4634,Yorktown,VA,23693,37.1,-76.5
4635,Youngstown,OH,44505,41.1,-80.7
4636,Ypsilanti,MI,48197,42.2,-83.7
4637,Yreka,CA,96097,41.7,-122.6
4638,Yuba City,CA,95993,39.1,-121.7
4639,Yucca Valley,CA,92284,34.1,-116.4
4640,Yukon,OK,73099,35.5,-97.8
4641,Yukon,OK,73099,35.5,-97.7
4642,Yulee,FL,32097,30.6,-81.5
4643,Yuma,AZ,85364,32.7,-114.6
4644,Yuma,AZ,85364,32.7,-114.7
4645,Yuma,AZ,85365,32.7,-114.5
4646,Yuma,AZ,85365,32.7,-114.6
4647,Zachary,LA,70791,30.7,-91.1
4648,Zanesville,OH,43701,39.9,-82.0
4649,Zanesville,OH,43701,40.0,-82.0
4650,Zebulon,NC,27597,35.8,-78.3
4651,Zephyrhills,FL,33541,28.3,-82.2
4652,Zion,IL,60099,42.5,-87.9
